type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,18/03/2024 16:59:18,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:21,28.65337500,-17.76056167,1.70,49,,0,,29,45,,
T,18/03/2024 16:59:24,28.65337500,-17.76056167,1.70,49,,0,,29,45,,
T,18/03/2024 16:59:27,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:30,28.65337500,-17.76056167,1.60,49,,0,,30,45,,
T,18/03/2024 16:59:33,28.65337500,-17.76056167,1.60,49,,0,,30,45,,
T,18/03/2024 16:59:36,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:39,28.65337500,-17.76056167,1.70,49,,0,,28,45,,
T,18/03/2024 16:59:42,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:45,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:48,28.65337500,-17.76056167,1.70,49,,0,,30,45,,
T,18/03/2024 16:59:51,28.65337500,-17.76056167,1.60,49,,0,,30,45,,
T,18/03/2024 16:59:54,28.65337500,-17.76056167,1.40,49,,0,,30,45,,
T,18/03/2024 16:59:57,28.65336000,-17.76056833,1.50,50,,0,199,32,45,,
T,18/03/2024 17:00:00,28.65335500,-17.76057333,1.40,48,,0,280,31,45,,
T,18/03/2024 17:00:03,28.65335667,-17.76057833,1.40,48,,0,212,31,45,,
T,18/03/2024 17:00:06,28.65336333,-17.76057833,1.40,48,,0,,29,45,,
T,18/03/2024 17:00:09,28.65336333,-17.76058000,1.30,47,,0,,31,45,,
T,18/03/2024 17:00:12,28.65335000,-17.76055500,1.40,48,,0,113,31,45,,
T,18/03/2024 17:00:15,28.65334167,-17.76053667,1.40,49,,0,334,31,45,,
T,18/03/2024 17:00:18,28.65333667,-17.76054500,1.30,48,,0,216,31,45,,
T,18/03/2024 17:00:21,28.65333000,-17.76054500,1.30,49,,0,,30,45,,
T,18/03/2024 17:00:24,28.65332833,-17.76054500,1.20,49,,0,,30,45,,
T,18/03/2024 17:00:27,28.65332833,-17.76054500,1.30,49,,0,,30,45,,
T,18/03/2024 17:00:30,28.65332833,-17.76054500,1.40,49,,0,,31,45,,
T,18/03/2024 17:00:33,28.65332833,-17.76054500,1.40,49,,0,,31,45,,
T,18/03/2024 17:00:36,28.65335000,-17.76060000,1.50,50,,0,252,30,44,,
T,18/03/2024 17:00:39,28.65335167,-17.76060833,1.40,50,,0,266,31,44,,
T,18/03/2024 17:00:42,28.65335500,-17.76060667,1.50,51,,0,197,30,44,,
T,18/03/2024 17:00:45,28.65335667,-17.76060167,1.50,51,,0,,30,44,,
T,18/03/2024 17:00:48,28.65335833,-17.76060000,1.50,51,,0,,31,44,,
T,18/03/2024 17:00:51,28.65335833,-17.76060000,1.30,51,,0,,30,44,,
T,18/03/2024 17:00:54,28.65335833,-17.76060000,1.20,51,,0,,31,44,,
T,18/03/2024 17:00:57,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:01:00,28.65335833,-17.76060000,1.70,51,,0,,31,44,,
T,18/03/2024 17:01:03,28.65335833,-17.76060000,1.50,51,,0,,30,44,,
T,18/03/2024 17:01:06,28.65335833,-17.76060000,1.30,51,,0,,31,45,,
T,18/03/2024 17:01:09,28.65335833,-17.76060000,1.30,51,,0,,30,44,,
T,18/03/2024 17:01:12,28.65335833,-17.76060000,1.40,51,,0,,30,44,,
T,18/03/2024 17:01:15,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:18,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:21,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:24,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:27,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:30,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:01:33,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:01:36,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:01:39,28.65335833,-17.76060000,1.40,51,,0,,30,44,,
T,18/03/2024 17:01:42,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:45,28.65335833,-17.76060000,1.30,51,,0,,31,44,,
T,18/03/2024 17:01:48,28.65335833,-17.76060000,1.40,51,,0,,30,44,,
T,18/03/2024 17:01:51,28.65335833,-17.76060000,1.40,51,,0,,32,44,,
T,18/03/2024 17:01:54,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:01:57,28.65335833,-17.76060000,1.40,51,,0,,32,44,,
T,18/03/2024 17:02:00,28.65335833,-17.76060000,1.40,51,,0,,31,44,,
T,18/03/2024 17:02:03,28.65335833,-17.76060000,1.40,51,,0,,32,44,,
T,18/03/2024 17:02:06,28.65335833,-17.76060000,1.40,51,,0,,32,44,,
T,18/03/2024 17:02:09,28.65335833,-17.76060000,1.40,51,,0,,33,45,,
T,18/03/2024 17:02:12,28.65335833,-17.76060000,1.40,51,,0,,33,45,,
T,18/03/2024 17:02:15,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:18,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:21,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:24,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:27,28.65335833,-17.76060000,1.40,51,,0,,31,45,,
T,18/03/2024 17:02:30,28.65335833,-17.76060000,1.30,51,,0,,32,45,,
T,18/03/2024 17:02:33,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:36,28.65335833,-17.76060000,1.30,51,,0,,32,45,,
T,18/03/2024 17:02:39,28.65335833,-17.76060000,1.30,51,,0,,32,45,,
T,18/03/2024 17:02:42,28.65335833,-17.76060000,1.40,51,,0,,32,45,,
T,18/03/2024 17:02:45,28.65335833,-17.76060000,1.30,51,,0,,31,45,,
T,18/03/2024 17:02:48,28.65335833,-17.76060000,1.30,51,,0,,31,45,,
T,18/03/2024 17:02:51,28.65335833,-17.76060000,1.30,51,,0,,32,45,,
T,18/03/2024 17:02:54,28.65335833,-17.76060000,1.30,51,,0,,33,45,,
T,18/03/2024 17:02:57,28.65335833,-17.76060000,1.40,51,,0,,33,45,,
T,18/03/2024 17:03:00,28.65336167,-17.76055833,1.40,53,,0,,32,45,,
T,18/03/2024 17:03:03,28.65336833,-17.76055833,1.40,53,,0,,33,45,,
T,18/03/2024 17:03:06,28.65336833,-17.76055833,1.40,53,,0,,32,44,,
T,18/03/2024 17:03:09,28.65336833,-17.76055833,1.30,53,,0,,32,45,,
T,18/03/2024 17:03:12,28.65336833,-17.76055833,1.30,53,,0,,33,45,,
T,18/03/2024 17:03:15,28.65336833,-17.76055833,1.30,53,,0,,31,46,,
T,18/03/2024 17:03:18,28.65336833,-17.76055833,1.30,53,,0,,33,46,,
T,18/03/2024 17:03:21,28.65336833,-17.76055833,1.40,53,,0,,32,45,,
T,18/03/2024 17:03:24,28.65336833,-17.76055833,1.40,53,,0,,33,45,,
T,18/03/2024 17:03:27,28.65336833,-17.76055833,1.30,53,,0,,33,45,,
T,18/03/2024 17:03:30,28.65336833,-17.76055833,1.30,53,,0,,33,45,,
T,18/03/2024 17:03:33,28.65336833,-17.76055833,1.40,53,,0,,32,45,,
T,18/03/2024 17:03:36,28.65336833,-17.76055833,1.50,53,,0,,30,45,,
T,18/03/2024 17:03:39,28.65336833,-17.76055833,1.40,53,,0,,31,45,,
T,18/03/2024 17:03:42,28.65336833,-17.76055833,1.40,53,,0,,31,45,,
T,18/03/2024 17:03:45,28.65336833,-17.76055833,1.40,53,,0,,31,45,,
T,18/03/2024 17:03:48,28.65336833,-17.76055833,1.40,53,,0,,33,46,,
T,18/03/2024 17:03:51,28.65336833,-17.76055833,1.40,53,,0,,33,46,,
T,18/03/2024 17:03:54,28.65336833,-17.76055833,1.30,53,,0,,33,46,,
T,18/03/2024 17:03:57,28.65336833,-17.76055833,1.40,53,,0,,33,46,,
T,18/03/2024 17:04:00,28.65335333,-17.76057833,1.40,55,,0,230,33,46,,
T,18/03/2024 17:04:03,28.65334333,-17.76058667,1.50,55,,0,231,33,46,,
T,18/03/2024 17:04:06,28.65334833,-17.76060333,1.40,55,,0,296,33,46,,
T,18/03/2024 17:04:09,28.65335667,-17.76060833,1.40,55,,0,346,33,46,,
T,18/03/2024 17:04:12,28.65336667,-17.76060667,1.40,55,,0,337,33,45,,
T,18/03/2024 17:04:15,28.65336833,-17.76060833,1.30,55,,0,,33,45,,
T,18/03/2024 17:04:18,28.65336833,-17.76060833,1.30,55,,0,,30,45,,
T,18/03/2024 17:04:21,28.65336833,-17.76060833,1.30,55,,0,,32,45,,
T,18/03/2024 17:04:24,28.65336833,-17.76060833,1.30,55,,0,,32,46,,
T,18/03/2024 17:04:27,28.65336833,-17.76060833,1.30,55,,0,,33,46,,
T,18/03/2024 17:04:30,28.65336833,-17.76060833,1.30,55,,0,,33,46,,
T,18/03/2024 17:04:33,28.65336833,-17.76060833,1.40,55,,0,,33,46,,
T,18/03/2024 17:04:36,28.65335000,-17.76062667,1.50,57,,0,298,32,46,,
T,18/03/2024 17:04:39,28.65337500,-17.76063833,1.40,56,,0,346,32,46,,
T,18/03/2024 17:04:42,28.65342500,-17.76063833,1.60,53,,1,348,32,46,,
T,18/03/2024 17:04:45,28.65344667,-17.76064000,1.40,52,,0,2,32,46,,
T,18/03/2024 17:04:48,28.65347333,-17.76065000,1.60,51,,1,342,32,46,,
T,18/03/2024 17:04:51,28.65349500,-17.76067000,1.50,52,,0,331,32,46,,
T,18/03/2024 17:04:54,28.65353167,-17.76068500,1.50,50,,0,346,32,46,,
T,18/03/2024 17:04:57,28.65354667,-17.76068500,1.40,51,,0,350,31,46,,
T,18/03/2024 17:05:00,28.65358167,-17.76069167,1.70,51,,1,339,31,46,,
T,18/03/2024 17:05:03,28.65359833,-17.76070833,1.50,52,,0,323,31,46,,
T,18/03/2024 17:05:06,28.65362167,-17.76073667,1.60,52,,1,292,30,46,,
T,18/03/2024 17:05:09,28.65365333,-17.76074500,1.50,52,,0,354,29,46,,
T,18/03/2024 17:05:12,28.65366833,-17.76074667,1.40,52,,0,13,30,46,,
T,18/03/2024 17:05:15,28.65368167,-17.76073833,1.30,52,,0,342,30,46,,
T,18/03/2024 17:05:18,28.65369333,-17.76075500,1.40,52,,0,304,30,46,,
T,18/03/2024 17:05:21,28.65372667,-17.76074500,1.50,52,,0,65,30,46,,
T,18/03/2024 17:05:24,28.65373333,-17.76072167,1.40,52,,0,72,31,46,,
T,18/03/2024 17:05:27,28.65373333,-17.76071500,1.40,51,,0,176,31,46,,
T,18/03/2024 17:05:30,28.65373667,-17.76072500,1.30,51,,0,310,29,46,,
T,18/03/2024 17:05:33,28.65375000,-17.76073833,1.40,50,,0,,29,46,,
T,18/03/2024 17:05:36,28.65375167,-17.76074167,1.30,50,,0,,32,47,,
T,18/03/2024 17:05:39,28.65375167,-17.76074167,1.30,50,,0,,32,47,,
T,18/03/2024 17:05:42,28.65375167,-17.76074167,1.30,50,,0,,32,47,,
T,18/03/2024 17:05:45,28.65375167,-17.76074167,1.30,50,,0,,30,47,,
T,18/03/2024 17:05:48,28.65371833,-17.76075500,1.40,52,,0,229,30,47,,
T,18/03/2024 17:05:51,28.65371500,-17.76077000,1.40,52,,0,268,30,47,,
T,18/03/2024 17:05:54,28.65370833,-17.76078833,1.40,52,,0,215,30,47,,
T,18/03/2024 17:05:57,28.65369833,-17.76079167,1.40,53,,0,,30,47,,
T,18/03/2024 17:06:00,28.65369500,-17.76079500,1.30,53,,0,,30,47,,
T,18/03/2024 17:06:03,28.65369500,-17.76079500,1.40,53,,0,,30,47,,
T,18/03/2024 17:06:06,28.65368667,-17.76081500,1.40,54,,0,,30,47,,
T,18/03/2024 17:06:09,28.65368667,-17.76081500,1.30,54,,0,,30,47,,
T,18/03/2024 17:06:12,28.65368667,-17.76081500,1.30,54,,0,,29,46,,
T,18/03/2024 17:06:15,28.65366500,-17.76080500,1.40,54,,0,149,30,47,,
T,18/03/2024 17:06:18,28.65365167,-17.76079333,1.30,54,,0,,30,47,,
T,18/03/2024 17:06:21,28.65364167,-17.76077500,1.40,54,,0,122,32,47,,
T,18/03/2024 17:06:24,28.65362000,-17.76074167,1.60,54,,0,138,30,47,,
T,18/03/2024 17:06:27,28.65360333,-17.76072500,1.30,55,,0,138,29,47,,
T,18/03/2024 17:06:30,28.65356833,-17.76070167,1.60,55,,0,176,29,47,,
T,18/03/2024 17:06:33,28.65353167,-17.76070000,1.70,54,,1,169,29,47,,
T,18/03/2024 17:06:36,28.65350667,-17.76070667,1.50,54,,1,174,28,47,,
T,18/03/2024 17:06:39,28.65347000,-17.76070167,1.60,54,,1,171,30,47,,
T,18/03/2024 17:06:42,28.65344167,-17.76070333,1.50,54,,0,169,31,47,,
T,18/03/2024 17:06:45,28.65341333,-17.76069000,1.50,54,,1,130,32,47,,
T,18/03/2024 17:06:48,28.65339000,-17.76067667,1.60,55,,0,132,32,47,,
T,18/03/2024 17:06:51,28.65337167,-17.76066167,1.50,56,,0,157,33,47,,
T,18/03/2024 17:06:54,28.65336833,-17.76063833,1.40,56,,0,93,32,47,,
T,18/03/2024 17:06:57,28.65336500,-17.76062167,1.40,57,,0,115,32,47,,
T,18/03/2024 17:07:00,28.65336667,-17.76060500,1.30,57,,0,,33,47,,
T,18/03/2024 17:07:03,28.65337000,-17.76060167,1.20,57,,0,,33,47,,
T,18/03/2024 17:07:06,28.65337000,-17.76060167,1.20,57,,0,,33,47,,
T,18/03/2024 17:07:09,28.65337000,-17.76060167,1.20,57,,0,,33,47,,
T,18/03/2024 17:07:12,28.65337000,-17.76060167,1.30,57,,0,,32,47,,
T,18/03/2024 17:07:15,28.65337000,-17.76060167,1.30,57,,0,,30,47,,
T,18/03/2024 17:07:18,28.65332667,-17.76058833,1.50,57,,0,140,32,47,,
T,18/03/2024 17:07:21,28.65333000,-17.76056667,1.40,57,,0,49,33,47,,
T,18/03/2024 17:07:24,28.65335167,-17.76055167,1.40,57,,0,342,31,47,,
T,18/03/2024 17:07:27,28.65336667,-17.76054500,1.40,56,,0,8,32,47,,
T,18/03/2024 17:07:30,28.65337167,-17.76053833,1.40,56,,0,,29,47,,
T,18/03/2024 17:07:33,28.65337000,-17.76053667,1.40,56,,0,,31,47,,
T,18/03/2024 17:07:36,28.65337000,-17.76053667,1.40,56,,0,,30,47,,
T,18/03/2024 17:07:39,28.65336333,-17.76054833,1.40,55,,0,,31,47,,
T,18/03/2024 17:07:42,28.65336167,-17.76055500,1.30,55,,0,,31,47,,
T,18/03/2024 17:07:45,28.65336167,-17.76055500,1.30,55,,0,,31,46,,
T,18/03/2024 17:07:48,28.65336167,-17.76055500,1.30,55,,0,,31,46,,
T,18/03/2024 17:07:51,28.65336167,-17.76055500,1.30,55,,0,,32,46,,
T,18/03/2024 17:07:54,28.65336167,-17.76055500,1.30,55,,0,,32,46,,
T,18/03/2024 17:07:57,28.65336167,-17.76055500,1.30,55,,0,,32,46,,
T,18/03/2024 17:08:00,28.65336167,-17.76055500,1.30,55,,0,,30,46,,
T,18/03/2024 17:08:03,28.65336167,-17.76055500,1.30,55,,0,,32,46,,
T,18/03/2024 17:08:06,28.65336167,-17.76055500,1.40,55,,0,,32,46,,
T,18/03/2024 17:08:09,28.65336167,-17.76055500,1.40,55,,0,,31,46,,
T,18/03/2024 17:08:12,28.65336167,-17.76055500,1.30,55,,0,,31,46,,
T,18/03/2024 17:08:15,28.65335500,-17.76056667,1.40,56,,0,143,31,46,,
T,18/03/2024 17:08:18,28.65333167,-17.76056000,1.50,56,,0,185,32,46,,
T,18/03/2024 17:08:21,28.65331833,-17.76056500,1.40,56,,0,184,31,46,,
T,18/03/2024 17:08:24,28.65331167,-17.76057000,1.40,56,,0,211,31,46,,
T,18/03/2024 17:08:27,28.65330000,-17.76057000,1.40,56,,0,187,31,46,,
T,18/03/2024 17:08:30,28.65327500,-17.76056500,1.50,56,,0,170,32,46,,
T,18/03/2024 17:08:33,28.65324500,-17.76055333,1.50,54,,0,122,32,47,,
T,18/03/2024 17:08:36,28.65324333,-17.76054000,1.40,54,,0,183,32,47,,
T,18/03/2024 17:08:39,28.65326167,-17.76054333,1.40,54,,0,343,32,47,,
T,18/03/2024 17:08:42,28.65327833,-17.76054333,1.40,53,,0,339,32,47,,
T,18/03/2024 17:08:45,28.65330333,-17.76054667,1.50,52,,0,4,32,47,,
T,18/03/2024 17:08:48,28.65331167,-17.76054833,1.40,51,,0,18,31,47,,
T,18/03/2024 17:08:51,28.65331500,-17.76054667,1.50,50,,0,,31,47,,
T,18/03/2024 17:08:54,28.65331667,-17.76054667,1.50,50,,0,,30,47,,
T,18/03/2024 17:08:57,28.65331667,-17.76054667,1.50,50,,0,,30,47,,
T,18/03/2024 17:09:00,28.65331667,-17.76054667,1.50,50,,0,,30,46,,
T,18/03/2024 17:09:03,28.65331667,-17.76054667,1.50,50,,0,,30,47,,
T,18/03/2024 17:09:06,28.65331667,-17.76054667,1.50,50,,0,,28,47,,
T,18/03/2024 17:09:09,28.65331667,-17.76054667,1.50,50,,0,,28,47,,
T,18/03/2024 17:09:12,28.65331667,-17.76054667,1.50,50,,0,,28,46,,
T,18/03/2024 17:09:15,28.65331667,-17.76054667,1.40,50,,0,,33,46,,
T,18/03/2024 17:09:18,28.65331667,-17.76054667,1.40,50,,0,,33,46,,
T,18/03/2024 17:09:21,28.65330833,-17.76053833,1.40,49,,0,151,33,46,,
T,18/03/2024 17:09:24,28.65328833,-17.76053500,1.40,50,,0,164,31,46,,
T,18/03/2024 17:09:27,28.65326500,-17.76052833,1.50,51,,0,156,31,47,,
T,18/03/2024 17:09:30,28.65323333,-17.76051500,1.60,52,,0,146,31,47,,
T,18/03/2024 17:09:33,28.65321000,-17.76051167,1.50,53,,0,158,31,47,,
T,18/03/2024 17:09:36,28.65318000,-17.76050167,1.60,55,,1,168,32,47,,
T,18/03/2024 17:09:39,28.65316000,-17.76049167,1.50,55,,0,152,31,47,,
T,18/03/2024 17:09:42,28.65313667,-17.76048000,1.50,56,,0,132,33,47,,
T,18/03/2024 17:09:45,28.65311667,-17.76047167,1.50,57,,0,158,31,47,,
T,18/03/2024 17:09:48,28.65309333,-17.76046333,1.50,58,,0,150,33,47,,
T,18/03/2024 17:09:51,28.65307167,-17.76045833,1.50,59,,0,167,32,47,,
T,18/03/2024 17:09:54,28.65305000,-17.76045667,1.50,59,,0,161,31,47,,
T,18/03/2024 17:09:57,28.65302833,-17.76045333,1.60,59,,0,182,31,47,,
T,18/03/2024 17:10:00,28.65300833,-17.76043833,1.50,59,,0,153,33,47,,
T,18/03/2024 17:10:03,28.65298000,-17.76043000,1.50,60,,0,164,32,47,,
T,18/03/2024 17:10:06,28.65295833,-17.76041333,1.60,60,,0,156,31,47,,
T,18/03/2024 17:10:09,28.65293167,-17.76041333,1.60,61,,0,171,31,47,,
T,18/03/2024 17:10:12,28.65289833,-17.76041500,1.60,61,,0,171,31,47,,
T,18/03/2024 17:10:15,28.65286833,-17.76041667,1.60,59,,0,173,31,47,,
T,18/03/2024 17:10:18,28.65283333,-17.76041000,1.70,59,,1,140,29,47,,
T,18/03/2024 17:10:21,28.65282167,-17.76039833,1.50,59,,0,136,31,47,,
T,18/03/2024 17:10:24,28.65279000,-17.76039500,1.60,60,,0,171,28,47,,
T,18/03/2024 17:10:27,28.65276333,-17.76039500,1.50,60,,0,155,29,47,,
T,18/03/2024 17:10:30,28.65273500,-17.76039667,1.50,61,,0,147,28,47,,
T,18/03/2024 17:10:33,28.65271167,-17.76039833,1.50,61,,0,174,28,47,,
T,18/03/2024 17:10:36,28.65268333,-17.76039833,1.50,61,,0,195,29,47,,
T,18/03/2024 17:10:39,28.65265167,-17.76040667,1.50,60,,0,187,28,48,,
T,18/03/2024 17:10:42,28.65261833,-17.76040833,1.60,60,,0,165,29,48,,
T,18/03/2024 17:10:45,28.65259333,-17.76041167,1.50,60,,0,176,29,47,,
T,18/03/2024 17:10:48,28.65255667,-17.76041500,1.50,61,,0,166,30,48,,
T,18/03/2024 17:10:51,28.65254500,-17.76041667,1.40,61,,0,245,31,48,,
T,18/03/2024 17:10:54,28.65254500,-17.76043167,1.50,61,,0,267,30,48,,
T,18/03/2024 17:10:57,28.65255000,-17.76042833,1.50,60,,0,54,31,48,,
T,18/03/2024 17:11:00,28.65253000,-17.76041833,1.60,60,,0,186,30,48,,
T,18/03/2024 17:11:03,28.65252000,-17.76042333,1.50,60,,0,216,31,48,,
T,18/03/2024 17:11:06,28.65251000,-17.76042833,1.50,60,,0,165,31,48,,
T,18/03/2024 17:11:09,28.65249000,-17.76043167,1.50,60,,0,194,30,48,,
T,18/03/2024 17:11:12,28.65247167,-17.76043000,1.50,60,,0,170,30,48,,
T,18/03/2024 17:11:15,28.65245833,-17.76041667,1.50,60,,0,116,30,48,,
T,18/03/2024 17:11:18,28.65245667,-17.76041500,1.50,60,,0,89,29,48,,
T,18/03/2024 17:11:21,28.65245500,-17.76041667,1.50,60,,0,,30,48,,
T,18/03/2024 17:11:24,28.65245500,-17.76041667,1.50,60,,0,,30,48,,
T,18/03/2024 17:11:27,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:30,28.65245500,-17.76041667,1.50,60,,0,,28,48,,
T,18/03/2024 17:11:33,28.65245500,-17.76041667,1.50,60,,0,,29,48,,
T,18/03/2024 17:11:36,28.65245500,-17.76041667,1.50,60,,0,,30,47,,
T,18/03/2024 17:11:39,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:42,28.65245500,-17.76041667,1.50,60,,0,,30,47,,
T,18/03/2024 17:11:45,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:48,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:51,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:54,28.65245500,-17.76041667,1.40,60,,0,,30,47,,
T,18/03/2024 17:11:57,28.65245333,-17.76036500,1.40,61,,0,102,31,47,,
T,18/03/2024 17:12:00,28.65244167,-17.76034167,1.60,60,,0,114,31,47,,
T,18/03/2024 17:12:03,28.65242500,-17.76032167,1.50,61,,0,126,31,47,,
T,18/03/2024 17:12:06,28.65241000,-17.76028500,1.50,62,,0,116,31,47,,
T,18/03/2024 17:12:09,28.65240167,-17.76025667,1.60,62,,1,113,31,47,,
T,18/03/2024 17:12:12,28.65238833,-17.76023000,1.50,62,,1,112,31,47,,
T,18/03/2024 17:12:15,28.65237000,-17.76019333,1.70,62,,1,120,31,47,,
T,18/03/2024 17:12:18,28.65234667,-17.76016833,1.60,63,,1,132,31,47,,
T,18/03/2024 17:12:21,28.65232500,-17.76013167,1.60,65,,1,121,30,47,,
T,18/03/2024 17:12:24,28.65231000,-17.76009833,1.80,66,,1,88,31,47,,
T,18/03/2024 17:12:27,28.65229500,-17.76006333,1.60,68,,1,116,31,47,,
T,18/03/2024 17:12:30,28.65227167,-17.76003333,1.80,69,,1,114,31,47,,
T,18/03/2024 17:12:33,28.65225500,-17.76000667,1.60,70,,1,136,31,47,,
T,18/03/2024 17:12:36,28.65223000,-17.75996667,1.60,71,,1,134,31,47,,
T,18/03/2024 17:12:39,28.65220833,-17.75993667,1.70,73,,1,112,31,47,,
T,18/03/2024 17:12:42,28.65220167,-17.75990333,1.60,75,,1,128,31,47,,
T,18/03/2024 17:12:45,28.65218167,-17.75986500,1.70,75,,1,128,31,47,,
T,18/03/2024 17:12:48,28.65217000,-17.75983000,1.60,76,,1,88,31,47,,
T,18/03/2024 17:12:51,28.65215833,-17.75979833,1.50,76,,1,131,31,47,,
T,18/03/2024 17:12:54,28.65213167,-17.75976000,1.70,75,,1,128,31,47,,
T,18/03/2024 17:12:57,28.65211500,-17.75973667,1.50,74,,1,132,31,47,,
T,18/03/2024 17:13:00,28.65210000,-17.75971000,1.60,74,,1,149,32,47,,
T,18/03/2024 17:13:03,28.65207500,-17.75969833,1.50,72,,0,151,31,47,,
T,18/03/2024 17:13:06,28.65204500,-17.75968667,1.70,71,,1,157,32,47,,
T,18/03/2024 17:13:09,28.65202667,-17.75968167,1.60,71,,0,150,31,47,,
T,18/03/2024 17:13:12,28.65202000,-17.75967667,1.50,72,,0,139,31,47,,
T,18/03/2024 17:13:15,28.65199667,-17.75965667,1.70,73,,0,147,31,47,,
T,18/03/2024 17:13:18,28.65197167,-17.75963000,1.70,70,,0,154,31,47,,
T,18/03/2024 17:13:21,28.65195167,-17.75960333,1.70,67,,1,134,30,46,,
T,18/03/2024 17:13:24,28.65193333,-17.75956667,1.70,65,,1,118,32,47,,
T,18/03/2024 17:13:27,28.65191000,-17.75955333,1.70,66,,1,153,33,47,,
T,18/03/2024 17:13:30,28.65188167,-17.75953833,1.40,68,,1,145,32,47,,
T,18/03/2024 17:13:33,28.65184333,-17.75951667,1.50,69,,1,158,32,47,,
T,18/03/2024 17:13:36,28.65180833,-17.75951167,1.60,69,,1,178,32,47,,
T,18/03/2024 17:13:39,28.65176500,-17.75950167,1.60,70,,1,139,32,47,,
T,18/03/2024 17:13:42,28.65173667,-17.75948167,1.60,72,,1,150,32,47,,
T,18/03/2024 17:13:45,28.65169500,-17.75946000,1.70,73,,1,159,31,47,,
T,18/03/2024 17:13:48,28.65167333,-17.75944833,1.50,74,,1,149,32,47,,
T,18/03/2024 17:13:51,28.65163500,-17.75942833,1.70,74,,1,157,32,47,,
T,18/03/2024 17:13:54,28.65160833,-17.75940333,1.60,76,,1,147,32,47,,
T,18/03/2024 17:13:57,28.65158833,-17.75937500,1.60,77,,1,146,32,47,,
T,18/03/2024 17:14:00,28.65156833,-17.75935333,1.70,79,,1,142,32,47,,
T,18/03/2024 17:14:03,28.65154500,-17.75934000,1.60,79,,0,158,33,47,,
T,18/03/2024 17:14:06,28.65151500,-17.75931833,1.70,80,,1,155,33,47,,
T,18/03/2024 17:14:09,28.65149167,-17.75930000,1.60,81,,1,144,32,47,,
T,18/03/2024 17:14:12,28.65146167,-17.75927167,1.70,81,,1,153,32,47,,
T,18/03/2024 17:14:15,28.65143833,-17.75924833,1.70,81,,1,155,32,47,,
T,18/03/2024 17:14:18,28.65141333,-17.75922500,1.60,82,,1,134,31,47,,
T,18/03/2024 17:14:21,28.65139500,-17.75919167,1.70,83,,1,132,32,47,,
T,18/03/2024 17:14:24,28.65137833,-17.75916667,1.50,82,,0,128,32,47,,
T,18/03/2024 17:14:27,28.65135167,-17.75912667,1.70,82,,1,141,32,47,,
T,18/03/2024 17:14:30,28.65133333,-17.75910833,1.60,82,,1,148,32,47,,
T,18/03/2024 17:14:33,28.65131000,-17.75908667,1.60,82,,1,134,32,47,,
T,18/03/2024 17:14:36,28.65127833,-17.75904500,1.70,82,,1,119,32,47,,
T,18/03/2024 17:14:39,28.65126333,-17.75902333,1.60,82,,1,141,33,47,,
T,18/03/2024 17:14:42,28.65124667,-17.75898667,1.50,82,,1,131,33,47,,
T,18/03/2024 17:14:45,28.65122333,-17.75895667,1.50,81,,1,129,33,47,,
T,18/03/2024 17:14:48,28.65120167,-17.75892500,1.60,81,,1,126,31,47,,
T,18/03/2024 17:14:51,28.65117000,-17.75888667,1.70,81,,1,128,31,47,,
